Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,53,
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),"132,410",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)","612,000",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)","403,349",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)","19,495,998",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (200,000 TO 499,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (50,000 TO 99,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",AREA IN PRODUCTION,"AREA IN PRODUCTION: (500,000 TO 999,999 SQ FT)","150,470,394",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"223,457,225",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),"5,630",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)","48,694",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)","818,471",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)","16,908",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)","377,460",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (200,000 TO 499,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (50,000 TO 99,999 SQ FT)","685,000",
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (500,000 TO 999,999 SQ FT)", (D),
CENSUS,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"5,483,804",
CENSUS,2007,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,DELAWARE,10,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,FLORIDA,12,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,KANSAS,20,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,27,
CENSUS,2007,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,27,
CENSUS,2007,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"342,891",
CENSUS,2007,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"99,419",
CENSUS,2007,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,858",
CENSUS,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"203,924",
CENSUS,2007,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"10,482",
CENSUS,2007,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,MONTANA,30,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,000",
CENSUS,2007,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"1,800",
CENSUS,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,12,
CENSUS,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"238,021",
CENSUS,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"69,517",
CENSUS,2007,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,60,
CENSUS,2007,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,60,
CENSUS,2007,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"108,609",
CENSUS,2007,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"2,121",
CENSUS,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"225,240",
CENSUS,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED,"19,034",
CENSUS,2007,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,"MUSHROOMS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,MUSHROOMS,MUSHROOMS - SQ FT IN PRODUCTION,TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),8,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)",3,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)",2,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)",6,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (20,000 TO 49,999 SQ FT)",1,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,AREA IN PRODUCTION,"AREA IN PRODUCTION: (5,000 TO 9,999 SQ FT)",5,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH AREA IN PRODUCTION,TOTAL,NOT SPECIFIED,25,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,AREA IN PRODUCTION: (1 TO 999 SQ FT),8,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (10,000 TO 19,999 SQ FT)",3,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (100,000 TO 199,999 SQ FT)",2,
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,MUSHROOMS - OPERATIONS WITH SALES,AREA IN PRODUCTION,"AREA IN PRODUCTION: (2,000 TO 4,999 SQ FT)",6,
